price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5250000,9800.0,4.0,2.0,2,4826948.650442478,5529230.769230769,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
5250000,8520.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,5255732.631578947
5243000,6050.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
5229000,7085.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,5619398.75,4792180.995475113
5215000,3180.0,3.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
5215000,4500.0,4.0,2.0,1,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
5215000,7200.0,3.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,5619398.75,5255732.631578947
5145000,3410.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
5145000,7980.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,5619398.75,4792180.995475113
5110000,3000.0,3.0,2.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
5110000,3000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
5110000,11410.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
5110000,6100.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,5619398.75,4792180.995475113
5075000,5720.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,5619398.75,3916640.0
5040000,3540.0,2.0,1.0,1,3398904.5454545454,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
5040000,7600.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,5255732.631578947
5040000,10700.0,3.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
5040000,6600.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
5033000,4800.0,2.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
